Make,Type,Year,Origin,Color,Options,Engine_Size,Fuel_Type,Gear_Type,Mileage,Region,Price
Toyota,Land Cruiser,2013,Gulf Arabic,White,Full,1.0,Gas,Automatic,495.0,Riyadh,90000.0
Honda,Odyssey,2020,Saudi,Another Color,Standard,3.5,Gas,Automatic,40000.0,Jeddah,100000.0
Toyota,Avanza,2016,Saudi,Blue,Standard,1.6,Gas,Automatic,217.0,Jeddah,37500.0
Kia,Carnival,2019,Gulf Arabic,White,Semi Full,3.6,Gas,Automatic,99000.0,Riyadh,2141.0
Toyota,Land Cruiser,2018,Saudi,White,Full,3.8,Gas,Automatic,60048.0,Jeddah,173000.0
Toyota,Hilux,2014,Saudi,White,Full,2.7,Gas,Manual,180000.0,Jeddah,52000.0
Toyota,Land Cruiser Pickup,2013,Saudi,Another Color,Full,4.0,Gas,Manual,73000.0,Jeddah,103000.0
Chevrolet,Suburban,1999,Other,Golden,Full,9.0,Gas,Automatic,70000.0,Al-Medina,20000.0
Lexus,ES,2016,Other,Grey,Full,3.5,Gas,Automatic,50000.0,Dammam,127000.0
Hyundai,Sonata,2011,Saudi,Grey,Semi Full,1.6,Gas,Automatic,450.0,Aseer,18000.0
Mazda,6,2019,Saudi,Black,Standard,2.5,Gas,Automatic,66000.0,Dammam,72000.0
Toyota,Land Cruiser 70,2011,Saudi,White,Semi Full,4.0,Gas,Manual,352500.0,Hail,58000.0
Toyota,Furniture,2012,Other,White,Semi Full,2.7,Gas,Automatic,225000.0,Riyadh,0.0
Mercedes,C,2015,Other,White,Full,2.0,Gas,Automatic,82000.0,Dammam,109000.0
MG,5,2021,Saudi,Black,Semi Full,1.5,Gas,Automatic,3400.0,Al-Baha,42000.0
Toyota,Prado,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,7000.0,Qassim,172000.0
Toyota,Land Cruiser Pickup,2017,Gulf Arabic,Bronze,Standard,4.0,Gas,Manual,25471.0,Qassim,122000.0
Mazda,CX9,2015,Saudi,Grey,Full,2.5,Gas,Automatic,62000.0,Qassim,76000.0
Toyota,FJ,2015,Saudi,White,Full,2.7,Gas,Automatic,230000.0,Qassim,85000.0
BMW,The 3,2018,Saudi,Grey,Full,3.5,Gas,Automatic,96000.0,Dammam,90000.0
BMW,Z,2015,Saudi,White,Full,4.0,Gas,Automatic,65555.0,Jeddah,95000.0
Hyundai,Sonata,2017,Saudi,White,Semi Full,2.4,Gas,Automatic,240000.0,Jeddah,35000.0
Ford,Edge,2016,Saudi,Silver,Standard,3.6,Gas,Automatic,197000.0,Riyadh,62000.0
Mercedes,C,2016,Other,Grey,Full,2.0,Gas,Automatic,186000.0,Makkah,108000.0
Changan,Seven,2021,Saudi,White,Standard,1.5,Gas,Automatic,11000.0,Riyadh,32500.0
Nissan,Altima,2009,Saudi,White,Semi Full,3.5,Gas,Automatic,400000.0,Riyadh,7500.0
Hyundai,Elantra,2012,Saudi,Another Color,Standard,2.0,Gas,Automatic,289000.0,Aseer,21000.0
Lexus,ES,2016,Gulf Arabic,Bronze,Semi Full,2.6,Gas,Automatic,92000.0,Dammam,98000.0
INFINITI,FX,2007,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,170.0,Jazan,25000.0
Hyundai,Avante,2017,Other,White,Full,1.6,Diesel,Automatic,110750.0,Al-Ahsa,60000.0
Chevrolet,Tahoe,2018,Other,Black,Full,5.3,Gas,Automatic,127000.0,Dammam,155000.0
Hyundai,Elantra,2015,Saudi,White,Standard,2.0,Gas,Automatic,1600074.0,Riyadh,27000.0
Hyundai,H1,2018,Saudi,White,Standard,2.4,Gas,Automatic,179767.0,Riyadh,52000.0
Toyota,Land Cruiser,2010,Saudi,White,Full,1.5,Gas,Automatic,360000.0,Riyadh,83000.0
Ford,Explorer,2012,Saudi,Black,Standard,3.5,Gas,Automatic,336000.0,Dammam,35000.0
Lexus,ES,2016,Other,White,Semi Full,3.5,Gas,Automatic,95000.0,Al-Ahsa,103000.0
Land Rover,Range Rover,2015,Other,Grey,Full,2.8,Gas,Automatic,102000.0,Al-Ahsa,158000.0
Ford,Fusion,2018,Other,Blue,Semi Full,1.5,Gas,Automatic,125000.0,Al-Ahsa,57000.0
Mazda,6,2016,Other,Black,Semi Full,2.0,Gas,Manual,172000.0,Al-Ahsa,45000.0
Ford,Taurus,2017,Other,Black,Standard,3.5,Gas,Automatic,118000.0,Dammam,73000.0
Chevrolet,Suburban,2011,Saudi,Black,Semi Full,4.7,Gas,Automatic,462000.0,Al-Medina,40000.0
Mitsubishi,Pajero,2016,Gulf Arabic,White,Full,3.8,Gas,Automatic,193000.0,Jeddah,58000.0
Nissan,Datsun,2012,Saudi,White,Standard,1.0,Gas,Manual,333000.0,Makkah,18000.0
Hyundai,Sonata,2016,Saudi,Grey,Semi Full,2.4,Gas,Automatic,96460.0,Riyadh,49000.0
Toyota,Camry,2019,Saudi,Bronze,Standard,2.5,Gas,Automatic,88000.0,Riyadh,70000.0
Hyundai,Elantra,2020,Gulf Arabic,White,Semi Full,2.0,Gas,Automatic,10000.0,Dammam,63000.0
Toyota,Hilux,2014,Saudi,White,Semi Full,2.7,Gas,Manual,309000.0,Al-Medina,45000.0
Ford,Edge,2013,Saudi,Black,Semi Full,3.5,Gas,Automatic,217000.0,Al-Ahsa,32000.0
Toyota,Furniture,2016,Saudi,White,Semi Full,2.4,Diesel,Automatic,120000.0,Al-Jouf,92000.0
Toyota,Furniture,2017,Saudi,White,Semi Full,2.7,Gas,Automatic,6000.0,Jeddah,85000.0
Toyota,Furniture,2017,Saudi,White,Semi Full,2.7,Gas,Automatic,12000.0,Jeddah,80000.0
Ford,Edge,2017,Saudi,White,Standard,3.5,Gas,Automatic,89000.0,Jeddah,68000.0
Hyundai,Sonata,2019,Saudi,Grey,Standard,2.4,Gas,Automatic,72000.0,Jeddah,60000.0
Hyundai,Elantra,2019,Saudi,Navy,Semi Full,2.0,Gas,Automatic,55000.0,Jeddah,60000.0
Hyundai,Sonata,2017,Saudi,White,Standard,2.4,Gas,Automatic,139000.0,Jeddah,43000.0
Kia,Optima,2015,Saudi,White,Full,2.0,Gas,Automatic,240000.0,Jeddah,33000.0
Nissan,Datsun,2015,Saudi,White,Semi Full,2.0,Gas,Manual,130000.0,Jeddah,32000.0
Bentley,Flying Spur,2011,Saudi,Navy,Full,6.0,Gas,Automatic,183000.0,Jeddah,100000.0
Toyota,Hilux,2016,Saudi,White,Standard,2.7,Gas,Manual,155000.0,Jeddah,75000.0
GMC,Sierra,2016,Saudi,Black,Semi Full,5.2,Gas,Automatic,180000.0,Jeddah,72000.0
Toyota,Innova,2017,Saudi,White,Full,2.7,Gas,Automatic,130000.0,Jeddah,67000.0
Kia,Sportage,2019,Saudi,Black,Standard,1.6,Gas,Automatic,46000.0,Jeddah,65000.0
Toyota,Innova,2017,Saudi,White,Full,2.7,Gas,Automatic,135000.0,Jeddah,61000.0
Toyota,Camry,2016,Saudi,White,Standard,2.5,Gas,Automatic,130000.0,Jeddah,55000.0
Honda,Odyssey,2015,Saudi,Another Color,Full,2.4,Gas,Automatic,100000.0,Jeddah,53000.0
Honda,Civic,2018,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,61000.0,Jeddah,45000.0
Honda,Civic,2018,Saudi,White,Semi Full,1.6,Gas,Automatic,91000.0,Jeddah,45000.0
Hyundai,Sonata,2017,Saudi,White,Standard,2.4,Gas,Automatic,135000.0,Jeddah,45000.0
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,100000.0,Jeddah,44000.0
Toyota,Corolla,2018,Saudi,Grey,Standard,1.6,Gas,Automatic,68000.0,Jeddah,44000.0
Toyota,Camry,2017,Saudi,White,Standard,2.5,Gas,Automatic,240000.0,Jeddah,41000.0
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,88000.0,Jeddah,37000.0
Nissan,Altima,2017,Saudi,White,Standard,2.5,Gas,Automatic,181000.0,Jeddah,37000.0
Kia,Cerato,2016,Saudi,White,Semi Full,1.6,Gas,Automatic,150000.0,Jeddah,30000.0
Kia,Cerato,2016,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,112000.0,Jeddah,30000.0
Hyundai,Accent,2017,Saudi,White,Standard,1.4,Gas,Automatic,138000.0,Jeddah,24000.0
Nissan,Sunny,2018,Saudi,Grey,Standard,1.5,Gas,Automatic,88000.0,Jeddah,24000.0
Nissan,Sunny,2016,Saudi,White,Standard,1.5,Gas,Automatic,200000.0,Jeddah,20000.0
Nissan,Pathfinder,2005,Saudi,White,Standard,3.5,Gas,Automatic,300000.0,Riyadh,12000.0
GMC,Sierra,2000,Gulf Arabic,White,Semi Full,1.5,Gas,Automatic,400000.0,Taef,10000.0
Toyota,Prado,2015,Saudi,White,Full,1.6,Gas,Automatic,55000.0,Jubail,130000.0
Changan,Eado,2020,Saudi,Red,Semi Full,1.6,Gas,Automatic,91000.0,Dammam,43000.0
Ford,Taurus,2015,Other,White,Full,3.5,Gas,Automatic,121000.0,Dammam,82000.0
Changan,Eado,2020,Saudi,White,Semi Full,1.6,Gas,Automatic,64695.0,Riyadh,42000.0
Toyota,Furniture,2019,Saudi,White,Full,4.0,Gas,Automatic,113000.0,Riyadh,105000.0
Hyundai,Accent,2011,Saudi,White,Standard,1.8,Gas,Automatic,285205.0,Al-Medina,14000.0
Jeep,Grand Cherokee,2014,Saudi,Black,Semi Full,5.7,Gas,Automatic,175000.0,Jubail,70000.0
Honda,Civic,2017,Saudi,Silver,Standard,1.6,Gas,Automatic,86000.0,Makkah,40000.0
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,61000.0,Dammam,38000.0
Land Rover,Range Rover,2014,Saudi,White,Full,3.0,Gas,Automatic,195000.0,Dammam,170000.0
Mercedes,GL,2014,Saudi,White,Full,4.6,Gas,Automatic,139000.0,Dammam,135000.0
BMW,The 6,2013,Saudi,Black,Full,3.0,Gas,Automatic,108000.0,Dammam,120000.0
Lexus,IS,2016,Gulf Arabic,White,Full,3.5,Gas,Automatic,89000.0,Dammam,128000.0
Nissan,Sentra,2016,Saudi,White,Standard,1.6,Gas,Automatic,139000.0,Riyadh,36000.0
Mercedes,SEL,1990,Other,Red,Full,6.2,Gas,Automatic,79000.0,Dammam,115000.0
Toyota,Corolla,2018,Saudi,White,Standard,1.6,Gas,Automatic,50000.0,Riyadh,53000.0
Hyundai,Accent,2019,Saudi,Brown,Standard,1.4,Gas,Automatic,91000.0,Riyadh,32000.0
Ford,F150,2019,Saudi,Brown,Semi Full,5.4,Gas,Automatic,13000.0,Dammam,108000.0
Toyota,Hilux,2018,Saudi,White,Standard,2.7,Gas,Manual,194000.0,Riyadh,80000.0
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,36000.0,Al-Ahsa,43000.0
Dodge,Durango,2014,Saudi,Grey,Semi Full,3.6,Gas,Automatic,244000.0,Al-Namas,52000.0
Kia,Optima,2015,Saudi,Navy,Semi Full,2.4,Gas,Automatic,173588.0,Riyadh,36500.0
Toyota,Camry,2014,Saudi,White,Standard,2.5,Gas,Automatic,230000.0,Dammam,35000.0
Hyundai,Sonata,2018,Saudi,White,Standard,2.4,Gas,Automatic,48933.0,Riyadh,50000.0
Toyota,Furniture,2020,Saudi,White,Semi Full,4.0,Gas,Automatic,40000.0,Dammam,132000.0
Lexus,ES,2017,Gulf Arabic,Black,Full,3.5,Gas,Automatic,99000.0,Al-Ahsa,129000.0
Kia,Optima,2014,Gulf Arabic,Silver,Full,2.4,Gas,Automatic,200.0,Al-Medina,45000.0
GMC,Suburban,1995,Saudi,Oily,Semi Full,3.5,Gas,Automatic,215000.0,Riyadh,13000.0
Nissan,Datsun,2015,Saudi,White,Full,2.4,Gas,Manual,147000.0,Jazan,45000.0
Toyota,Avalon,2019,Saudi,Another Color,Semi Full,3.5,Gas,Automatic,60000.0,Tabouk,115000.0
Chevrolet,Optra,2011,Saudi,White,Standard,1.6,Gas,Automatic,216000.0,Riyadh,9000.0
Hyundai,Sonata,2020,Saudi,Grey,Semi Full,2.5,Gas,Automatic,47000.0,Riyadh,2314.0
Nissan,Sunny,2011,Saudi,White,Standard,1.4,Gas,Manual,290.0,Riyadh,7000.0
Hyundai,Sonata,2018,Saudi,Another Color,Standard,2.4,Gas,Automatic,7400.0,Aseer,58000.0
Toyota,Corolla,2001,Saudi,Another Color,Standard,8.1,Gas,Manual,600.0,Jazan,9500.0
Mazda,CX9,2016,Saudi,Another Color,Full,3.7,Gas,Automatic,124.0,Qassim,57000.0
FAW,B50,2016,Saudi,Black,Full,1.4,Gas,Automatic,89000.0,Jeddah,25000.0
GMC,Sierra,2019,Saudi,Black,Standard,5.3,Gas,Automatic,8900.0,Al-Jouf,130000.0
Toyota,Land Cruiser,1999,Saudi,Silver,Full,4.7,Gas,Manual,238.0,Makkah,40000.0
Hyundai,Elantra,2015,Saudi,White,Full,2.0,Gas,Automatic,245000.0,Aseer,30000.0
Kia,K4000G,2005,Saudi,White,Semi Full,3.5,Diesel,Manual,298000.0,Yanbu,25000.0
Hyundai,Senta fe,2013,Saudi,White,Semi Full,3.3,Gas,Automatic,16700.0,Jeddah,52000.0
Toyota,Avalon,2021,Saudi,White,Semi Full,3.5,Gas,Automatic,6500.0,Riyadh,140000.0
Cadillac,ATS,2018,Gulf Arabic,Black,Full,2.0,Gas,Automatic,51000.0,Riyadh,125000.0
Toyota,Avalon,2011,Saudi,Black,Full,3.5,Gas,Automatic,150000.0,Makkah,58000.0
Hyundai,Accent,2012,Saudi,White,Semi Full,1.6,Gas,Manual,228000.0,Jeddah,15000.0
Lexus,IS,2008,Saudi,Bronze,Semi Full,2.0,Gas,Automatic,400000.0,Riyadh,22000.0
Toyota,Hilux,2016,Gulf Arabic,White,Full,2.7,Gas,Manual,220000.0,Riyadh,68000.0
GMC,Yukon,2005,Other,Silver,Full,6.0,Gas,Automatic,195000.0,Makkah,23000.0
Toyota,Rav4,2018,Gulf Arabic,White,Full,2.5,Gas,Automatic,84000.0,Jubail,85000.0
Ford,Ranger,2021,Saudi,Navy,Standard,2.2,Diesel,Manual,9000.0,Abha,85000.0
Hyundai,Sonata,2017,Saudi,Another Color,Semi Full,2.4,Gas,Automatic,20000.0,Riyadh,36000.0
Mazda,3,2015,Saudi,White,Standard,1.6,Gas,Automatic,200000.0,Riyadh,25000.0
Geely,Other,2017,Saudi,Blue,Full,1.4,Gas,Automatic,45000.0,Riyadh,36000.0
Chevrolet,Caprice,2013,Saudi,White,Standard,6.0,Gas,Automatic,266000.0,Riyadh,37000.0
Ford,Victoria,2015,Saudi,Black,Semi Full,3.5,Gas,Automatic,130000.0,Dammam,70000.0
Cadillac,Escalade,2016,Gulf Arabic,Black,Semi Full,6.2,Gas,Automatic,130000.0,Dammam,180000.0
Kia,Mohave,2014,Saudi,White,Standard,3.8,Gas,Automatic,192.0,Dammam,39000.0
Ford,Taurus,2014,Saudi,Orange,Standard,2.0,Gas,Automatic,152000.0,Dammam,55000.0
GMC,Yukon,2013,Saudi,White,Full,2.7,Gas,Automatic,300.0,Jeddah,55000.0
Hyundai,Other,2012,Saudi,Black,Full,2.4,Gas,Automatic,3330.0,Aseer,25000.0
Hyundai,Tucson,2018,Saudi,Silver,Standard,2.0,Gas,Automatic,120000.0,Jeddah,62000.0
Toyota,Hilux,2017,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,18000.0,Jeddah,77000.0
Toyota,FJ,2016,Saudi,White,Full,4.0,Gas,Automatic,148.0,Tabouk,98000.0
Toyota,Camry,2017,Saudi,Blue,Full,2.5,Gas,Automatic,31000.0,Al-Baha,75000.0
Toyota,Hilux,2016,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,60000.0,Jeddah,75000.0
Toyota,Hilux,2016,Saudi,White,Semi Full,2.7,Gas,Automatic,95000.0,Jeddah,85000.0
Hyundai,Sonata,2008,Other,Grey,Standard,2.0,Gas,Automatic,382.0,Riyadh,12000.0
Mazda,6,2014,Saudi,White,Semi Full,2.5,Gas,Automatic,185000.0,Al-Medina,45000.0
Nissan,Datsun,2009,Saudi,White,Semi Full,2.0,Gas,Manual,85000.0,Al-Medina,45000.0
Nissan,Pathfinder,2001,Saudi,Silver,Semi Full,2.7,Gas,Automatic,546473.0,Al-Medina,14000.0
Toyota,Land Cruiser,2006,Saudi,White,Full,4.5,Gas,Automatic,311100.0,Al-Medina,63000.0
Toyota,Furniture,2008,Saudi,White,Full,4.0,Gas,Automatic,288000.0,Al-Medina,36000.0
Toyota,Land Cruiser,2000,Saudi,White,Full,4.8,Gas,Automatic,396000.0,Al-Medina,30000.0
Toyota,Land Cruiser Pickup,2014,Saudi,Bronze,Standard,6.0,Gas,Manual,192000.0,Al-Medina,73000.0
INFINITI,QX,2016,Saudi,Grey,Full,5.6,Gas,Automatic,185000.0,Dammam,119000.0
Toyota,Camry,2017,Saudi,Grey,Standard,2.4,Gas,Automatic,133000.0,Riyadh,48000.0
Hyundai,Elantra,2019,Saudi,White,Standard,1.6,Gas,Automatic,73000.0,Dammam,48500.0
Ford,Taurus,2015,Other,Brown,Semi Full,3.5,Gas,Automatic,104000.0,Dammam,74000.0
Kia,Carnival,2016,Other,White,Semi Full,2.0,Gas,Automatic,85000.0,Dammam,64000.0
Chrysler,S300,2018,Other,Navy,Full,3.5,Gas,Automatic,66000.0,Dammam,122000.0
Ford,Flex,2014,Saudi,Brown,Semi Full,3.5,Gas,Automatic,180000.0,Dammam,49000.0
Ford,Taurus,2017,Other,Grey,Full,3.5,Gas,Automatic,131000.0,Dammam,73000.0
Toyota,Yaris,2019,Saudi,White,Standard,1.5,Gas,Automatic,22000.0,Hafar Al-Batin,41500.0
Toyota,FJ,2012,Other,White,Full,4.0,Gas,Automatic,270.0,Tabouk,60000.0
Hyundai,Elantra,2013,Other,Silver,Semi Full,1.6,Gas,Automatic,169.0,Riyadh,20000.0
Toyota,Previa,2009,Other,Silver,Standard,1.7,Gas,Automatic,400000.0,Riyadh,15000.0
Nissan,VTC,2019,Other,White,Full,4.8,Gas,Automatic,39000.0,Abha,145000.0
Chevrolet,Impala,2014,Gulf Arabic,White,Standard,3.6,Gas,Automatic,255000.0,Khobar,43000.0
Toyota,Land Cruiser,2003,Saudi,Black,Semi Full,4.5,Gas,Automatic,335000.0,Dammam,51000.0
Chevrolet,Optra,2008,Other,Blue,Semi Full,1.6,Gas,Automatic,253250.0,Jeddah,9000.0
Hyundai,Elantra,2017,Saudi,Grey,Full,2.0,Gas,Automatic,140000.0,Jeddah,47000.0
Chrysler,300,2014,Saudi,Black,Semi Full,5.7,Gas,Automatic,272000.0,Riyadh,45000.0
Toyota,Prado,2016,Saudi,White,Full,4.0,Gas,Automatic,69900.0,Dammam,128000.0
GMC,Sierra,2020,Saudi,Red,Semi Full,5.3,Gas,Automatic,60000.0,Dammam,155000.0
Toyota,Hilux,2016,Other,White,Full,2.7,Gas,Automatic,208.0,Hail,77000.0
Chevrolet,Caprice,2015,Saudi,Black,Semi Full,6.0,Gas,Automatic,235000.0,Tabouk,65000.0
Honda,Accord,2014,Saudi,White,Semi Full,2.4,Gas,Automatic,300.0,Riyadh,45000.0
Mitsubishi,Pajero,2017,Saudi,White,Semi Full,3.5,Gas,Automatic,159000.0,Dammam,55000.0
Honda,Accord,2014,Saudi,White,Semi Full,4.0,Gas,Automatic,349000.0,Riyadh,48000.0
Chevrolet,Suburban,2015,Saudi,Another Color,Full,5.3,Gas,Automatic,70000.0,Al-Baha,160000.0
GMC,Sierra,2013,Saudi,Silver,Full,5.3,Gas,Automatic,334.0,Riyadh,45000.0
Lexus,ES,2016,Saudi,Grey,Semi Full,3.6,Gas,Automatic,200000.0,Jeddah,105000.0
Geely,EC7,2014,Saudi,Black,Full,1.6,Gas,Automatic,229000.0,Jeddah,18000.0
Toyota,Innova,2017,Saudi,White,Full,2.7,Gas,Automatic,139400.0,Tabouk,58000.0
Mazda,CX9,2020,Saudi,Grey,Full,4.0,Gas,Automatic,51000.0,Riyadh,130000.0
Ford,Taurus,2017,Other,Black,Semi Full,1.7,Gas,Automatic,92595.0,Riyadh,83000.0
Hyundai,Azera,2018,Saudi,Another Color,Standard,3.5,Gas,Automatic,147.0,Tabouk,2049.0
Dodge,Durango,2011,Saudi,White,Semi Full,5.7,Gas,Automatic,200900.0,Jeddah,30000.0
Toyota,Furniture,2015,Saudi,White,Full,2.7,Gas,Automatic,209.0,Riyadh,72000.0
Ford,Victoria,2007,Saudi,Golden,Semi Full,3.5,Gas,Automatic,480.0,Riyadh,15000.0
Chevrolet,Impala,1964,Other,Green,Full,1.2,Gas,Automatic,100000.0,Al-Ahsa,75000.0
Nissan,Bus Urvan,2016,Saudi,White,Standard,2.5,Gas,Manual,106000.0,Dammam,65000.0
GMC,Yukon,2014,Saudi,Red,Standard,5.3,Gas,Automatic,92000.0,Dammam,90000.0
Lexus,IS,2015,Saudi,Bronze,Full,3.5,Gas,Automatic,181000.0,Riyadh,60000.0
Toyota,Corolla,2013,Saudi,White,Standard,1.6,Gas,Automatic,233000.0,Jubail,25000.0
Kia,Sorento,2015,Saudi,Black,Semi Full,3.3,Gas,Automatic,182000.0,Dammam,30000.0
Hyundai,Creta,2017,Saudi,Silver,Semi Full,1.6,Gas,Automatic,120000.0,Jeddah,50000.0
Ford,Explorer,2016,Saudi,Black,Standard,3.5,Gas,Automatic,228000.0,Riyadh,65000.0
Toyota,Hilux,2018,Saudi,White,Full,2.7,Gas,Manual,71000.0,Al-Medina,62000.0
Hyundai,Sonata,2019,Saudi,Silver,Semi Full,2.4,Gas,Automatic,53000.0,Dammam,79000.0
Kia,Cerato,2015,Saudi,White,Standard,1.6,Gas,Automatic,170000.0,Riyadh,27000.0
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,79000.0,Dammam,33000.0
Mercedes,E,2016,Other,Black,Standard,3.0,Gas,Automatic,110440.0,Riyadh,98000.0
Toyota,Avalon,2014,Saudi,White,Semi Full,3.5,Gas,Automatic,340000.0,Tabouk,43000.0
Hyundai,Sonata,2013,Saudi,White,Full,2.6,Gas,Automatic,280.0,Riyadh,25000.0
Hyundai,Tucson,2019,Saudi,Grey,Semi Full,2.0,Gas,Automatic,101000.0,Riyadh,1300.0
Dodge,Charger,2016,Other,Another Color,Full,5.7,Gas,Automatic,100000.0,Dammam,109000.0
Nissan,Sentra,2017,Saudi,White,Standard,1.6,Gas,Automatic,50700.0,Riyadh,37000.0
Volkswagen,Touareg,2006,Other,Another Color,Semi Full,3.5,Gas,Automatic,290000.0,Jeddah,12000.0
Chevrolet,Silverado,2018,Saudi,Silver,Standard,4.3,Gas,Automatic,70000.0,Abha,77000.0
Mercedes,C,2016,Other,White,Semi Full,2.0,Gas,Automatic,76000.0,Riyadh,102000.0
Nissan,Altima,2017,Saudi,White,Semi Full,3.0,Gas,Automatic,85000.0,Riyadh,58000.0
Ford,Taurus,2015,Saudi,Black,Full,3.0,Gas,Automatic,197000.0,Riyadh,58000.0
Nissan,Navara,2015,Saudi,White,Semi Full,2.0,Gas,Manual,45000.0,Riyadh,50000.0
Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,191.0,Riyadh,38500.0
Kia,Optima,2015,Saudi,Navy,Semi Full,2.0,Gas,Automatic,190000.0,Riyadh,38000.0
Nissan,Juke,2014,Saudi,Navy,Semi Full,2.0,Gas,Automatic,68000.0,Riyadh,35000.0
Suzuki,Grand Vitara,2013,Saudi,White,Semi Full,2.0,Gas,Manual,16000.0,Riyadh,35000.0
Hyundai,Accent,2018,Saudi,White,Standard,1.4,Gas,Automatic,51000.0,Riyadh,34000.0
Toyota,Prado,2016,Saudi,Grey,Semi Full,4.0,Gas,Automatic,67000.0,Riyadh,90000.0
Toyota,FJ,2020,Saudi,White,Standard,4.0,Gas,Automatic,68500.0,Riyadh,117000.0
Foton,Mini Van,2017,Gulf Arabic,White,Standard,2.7,Gas,Manual,145000.0,Riyadh,39500.0
Ford,Fusion,2015,Saudi,Grey,Semi Full,2.5,Gas,Automatic,85000.0,Riyadh,35000.0
Hyundai,H1,2018,Other,Brown,Semi Full,7.0,Gas,Automatic,40000.0,Qassim,63000.0
Kia,Optima,2018,Saudi,Silver,Semi Full,2.4,Gas,Automatic,131000.0,Riyadh,59000.0
Toyota,Corolla,2013,Saudi,Silver,Standard,1.6,Gas,Automatic,186000.0,Al-Medina,27000.0
Ford,Van,2013,Saudi,White,Semi Full,6.8,Gas,Automatic,40000.0,Abha,40000.0
Chevrolet,Blazer,2007,Saudi,Black,Semi Full,6.0,Gas,Automatic,400.0,Jazan,8000.0
Nissan,Land Cruiser Pickup,1999,Saudi,White,Standard,4.5,Gas,Manual,180000.0,Riyadh,28000.0
Hyundai,Azera,2015,Saudi,Silver,Full,3.0,Gas,Automatic,215515.0,Riyadh,42000.0
Toyota,Land Cruiser,2013,Saudi,Bronze,Standard,4.6,Gas,Manual,350000.0,Dammam,86000.0
Kia,Cerato,2015,Gulf Arabic,Silver,Standard,1.6,Gas,Automatic,141000.0,Dammam,25000.0
Kia,Seltos,2021,Saudi,Red,Semi Full,1.6,Gas,Automatic,10000.0,Riyadh,75000.0
Nissan,Sunny,2019,Saudi,Silver,Standard,1.5,Gas,Automatic,66000.0,Al-Medina,29000.0
Toyota,Corolla,2020,Saudi,Another Color,Semi Full,1.6,Gas,Automatic,39000.0,Jeddah,69000.0
GMC,Yukon,2017,Saudi,Golden,Semi Full,5.3,Gas,Automatic,30000.0,Aseer,158000.0
Chevrolet,Tahoe,2013,Saudi,Another Color,Semi Full,5.3,Gas,Automatic,172000.0,Jeddah,60000.0
Kia,Cadenza,2017,Saudi,Silver,Standard,3.0,Gas,Automatic,93000.0,Riyadh,57000.0
Ford,Taurus,2015,Saudi,Black,Standard,3.5,Gas,Automatic,140000.0,Dammam,64000.0
Toyota,Previa,2015,Gulf Arabic,White,Full,2.4,Gas,Automatic,156000.0,Riyadh,56500.0
Chrysler,C300,2017,Saudi,Black,Standard,3.6,Gas,Automatic,133000.0,Riyadh,70000.0
Toyota,Hilux,2020,Gulf Arabic,White,Full,2.7,Gas,Manual,15000.0,Riyadh,105500.0
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,15000.0,Riyadh,105000.0
GMC,Sierra,2018,Saudi,Navy,Standard,5.3,Gas,Automatic,126000.0,Riyadh,111000.0
Lexus,RX,2016,Gulf Arabic,Brown,Full,3.5,Gas,Automatic,176700.0,Riyadh,130000.0
Toyota,Hilux,2020,Gulf Arabic,White,Semi Full,2.7,Gas,Manual,49000.0,Riyadh,103000.0
Kia,Sportage,2020,Saudi,Navy,Full,1.6,Gas,Automatic,7688.0,Riyadh,67000.0
Toyota,Innova,2016,Saudi,White,Full,2.7,Gas,Automatic,84000.0,Riyadh,69000.0
Honda,Odyssey,2015,Gulf Arabic,Brown,Full,2.7,Gas,Automatic,123000.0,Riyadh,59000.0
Lexus,LS,2014,Saudi,White,Full,4.6,Gas,Automatic,202000.0,Riyadh,133000.0
Toyota,Prado,2019,Gulf Arabic,White,Full,4.0,Gas,Automatic,58000.0,Riyadh,151000.0
Chevrolet,Tahoe,2016,Saudi,Blue,Full,5.6,Gas,Automatic,168000.0,Riyadh,115500.0
Mazda,3,2018,Saudi,Another Color,Standard,2.0,Gas,Automatic,31000.0,Al-Medina,54000.0
Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,53000.0,Al-Medina,54000.0
Mazda,3,2018,Saudi,Another Color,Standard,1.8,Gas,Automatic,54000.0,Al-Medina,54000.0
Mazda,3,2018,Saudi,Silver,Standard,1.8,Gas,Automatic,23000.0,Al-Medina,55000.0
